date,region,item_code,item_name,value,transformation
2010-12-31,national,A,"Сельское, лесное и рыбное хозяйство",643247.2,level
2011-12-31,national,A,"Сельское, лесное и рыбное хозяйство",932434.2,level
2012-12-31,national,A,"Сельское, лесное и рыбное хозяйство",884978.7,level
2013-12-31,national,A,"Сельское, лесное и рыбное хозяйство",1064650.5,level
2014-12-31,national,A,"Сельское, лесное и рыбное хозяйство",1090691.6,level
2015-12-31,national,A,"Сельское, лесное и рыбное хозяйство",1198642.0,level
2016-12-31,national,A,"Сельское, лесное и рыбное хозяйство",1419199.3,level
2017-12-31,national,A,"Сельское, лесное и рыбное хозяйство",1558451.4,level
2018-12-31,national,A,"Сельское, лесное и рыбное хозяйство",1749562.0,level
2019-12-31,national,A,"Сельское, лесное и рыбное хозяйство",1975215.3,level
2020-12-31,national,A,"Сельское, лесное и рыбное хозяйство",2522874.9,level
2021-12-31,national,A,"Сельское, лесное и рыбное хозяйство",2782452.0,level
2022-12-31,national,A,"Сельское, лесное и рыбное хозяйство",3572205.6,level
2023-12-31,national,A,"Сельское, лесное и рыбное хозяйство",3298401.4,level
2024-12-31,national,A,"Сельское, лесное и рыбное хозяйство",3788066.5,level
2025-12-31,national,A,"Сельское, лесное и рыбное хозяйство",4312692.4,level
2010-12-31,national,B,Горнодобывающая промышленность и разработка карьеров,2327246.5,level
2011-12-31,national,B,Горнодобывающая промышленность и разработка карьеров,2705997.0,level
2012-12-31,national,B,Горнодобывающая промышленность и разработка карьеров,2924650.3,level
2013-12-31,national,B,Горнодобывающая промышленность и разработка карьеров,2912933.1,level
2014-12-31,national,B,Горнодобывающая промышленность и разработка карьеров,3139502.0,level
2015-12-31,national,B,Горнодобывающая промышленность и разработка карьеров,2427847.7,level
2016-12-31,national,B,Горнодобывающая промышленность и разработка карьеров,3448558.4,level
2017-12-31,national,B,Горнодобывающая промышленность и разработка карьеров,4333108.7,level
2018-12-31,national,B,Горнодобывающая промышленность и разработка карьеров,5447407.9,level
2019-12-31,national,B,Горнодобывающая промышленность и разработка карьеров,5867400.7,level
2020-12-31,national,B,Горнодобывающая промышленность и разработка карьеров,4599532.1,level
2021-12-31,national,B,Горнодобывающая промышленность и разработка карьеров,7095939.1,level
2022-12-31,national,B,Горнодобывающая промышленность и разработка карьеров,9107372.3,level
2023-12-31,national,B,Горнодобывающая промышленность и разработка карьеров,9099176.0,level
2024-12-31,national,B,Горнодобывающая промышленность и разработка карьеров,9632233.4,level
2025-12-31,national,B,Горнодобывающая промышленность и разработка карьеров,10566877.4,level
2010-12-31,national,C,Обрабатывающая промышленность,1212165.1,level
2011-12-31,national,C,Обрабатывающая промышленность,1606386.8,level
2012-12-31,national,C,Обрабатывающая промышленность,1885202.3,level
2013-12-31,national,C,Обрабатывающая промышленность,2098234.6,level
2014-12-31,national,C,Обрабатывающая промышленность,2152026.3,level
2015-12-31,national,C,Обрабатывающая промышленность,2182427.6,level
2016-12-31,national,C,Обрабатывающая промышленность,3178405.2,level
2017-12-31,national,C,Обрабатывающая промышленность,3693229.3,level
2018-12-31,national,C,Обрабатывающая промышленность,4215992.3,level
2019-12-31,national,C,Обрабатывающая промышленность,4751781.8,level
2020-12-31,national,C,Обрабатывающая промышленность,5597178.4,level
2021-12-31,national,C,Обрабатывающая промышленность,6978260.4,level
2022-12-31,national,C,Обрабатывающая промышленность,8492311.5,level
2023-12-31,national,C,Обрабатывающая промышленность,9067236.3,level
2024-12-31,national,C,Обрабатывающая промышленность,10439572.7,level
2025-12-31,national,C,Обрабатывающая промышленность,12528666.5,level
2010-12-31,national,D,"Снабжение электроэнергией, газом, паром, горячей водой и кондиционированным воздухом",33284.3,level
2011-12-31,national,D,"Снабжение электроэнергией, газом, паром, горячей водой и кондиционированным воздухом",62310.3,level
2012-12-31,national,D,"Снабжение электроэнергией, газом, паром, горячей водой и кондиционированным воздухом",98466.6,level
2013-12-31,national,D,"Снабжение электроэнергией, газом, паром, горячей водой и кондиционированным воздухом",96558.3,level
2014-12-31,national,D,"Снабжение электроэнергией, газом, паром, горячей водой и кондиционированным воздухом",122275.2,level
2015-12-31,national,D,"Снабжение электроэнергией, газом, паром, горячей водой и кондиционированным воздухом",132213.5,level
2016-12-31,national,D,"Снабжение электроэнергией, газом, паром, горячей водой и кондиционированным воздухом",202017.9,level
2017-12-31,national,D,"Снабжение электроэнергией, газом, паром, горячей водой и кондиционированным воздухом",270696.8,level
2018-12-31,national,D,"Снабжение электроэнергией, газом, паром, горячей водой и кондиционированным воздухом",305283.1,level
2019-12-31,national,D,"Снабжение электроэнергией, газом, паром, горячей водой и кондиционированным воздухом",295665.5,level
2020-12-31,national,D,"Снабжение электроэнергией, газом, паром, горячей водой и кондиционированным воздухом",401446.7,level
